Producto_ID,NombreProducto,product_shortname,cluster
45446,Golden Nuts Enchilado 25pz de 43g BAR 45446,Golden Nuts Enchilado 25pz de 43g,17
45447,Hot Nuts 25p de 50g BAR 45447,Hot Nuts 25p de 50g,19
45448,Brioche Morango 50g PUL 45448,Brioche Morango 50g,19
45449,Kiyakis 25pz de 50g BAR 45449,Kiyakis 25pz de 50g,19
45480,Surtido Rico 227g CU LAR 45480,Surtido Rico 227g,28
45496,Pastisetas sin Azucar 10p 70g MTB SUA 45496,Pastisetas sin Azucar 10p 70g,15
45523,Mantecadas Nuez 8p 246g ME BIM 45523,Mantecadas Nuez 8p 246g,14
45527,Mantecadas Nuez 8p 246g ME MTA BIM 45527,Mantecadas Nuez 8p 246g,14
45528,Mantecadas Nuez 8p 246g ME TAB BIM 45528,Mantecadas Nuez 8p 246g,14
45565,Pan Whole grain and flax 680g ORO 45565,Pan Whole grain and flax 680g,1
45567,Pan Whole grain and flax 680g MTA ORO 45567,Pan Whole grain and flax 680g,1
45570,Pan White Whole Grain 680g MTA ORO 45570,Pan White Whole Grain 680g,1
45795,Sandwich Clasico de JamonQueso 87g LON 45795,Sandwich Clasico de JamonQueso 87g,24
45969,Mini Principe 45g MTA MLA 45969,Mini Principe 45g,12
46062,Bollos Carls Jr 5in 520g MTA SL 46062,Bollos Carls Jr 5in 520g,17
46064,Div Tira Mini Doradita 4p 45g TAB TR 46064,Div Tira Mini Doradita 4p 45g,23
46065,Pan Multigrano Linaza 540g TAB BIM 46065,Pan Multigrano Linaza 540g,1
46067,Super Pan Bco Ajonjoli 680g SP TAB WON 46067,Super Pan Bco Ajonjoli 680g,1
46068,Wonder 100pct 2pq 1360g TAB WON 46068,Wonder 100pct 2pq 1360g,14
46070,Wonder 100pct gde 680g SP TAB WON 46070,Wonder 100pct gde 680g,1
46072,Super Bollos 5in 8p 540g TAB WON 46072,Super Bollos 5in 8p 540g,17
46074,Hot Dogs 8p 290g TAB WON 46074,Hot Dogs 8p 290g,20
46076,Super Hot Dogs 8p 435g TAB WON 46076,Super Hot Dogs 8p 435g,20
46083,Nito ME 4p 248g TAB BIM 46083,Nito ME 4p 248g,19
46084,Mantecadas ME 8p 250g TAB BIM 46084,Mantecadas ME 8p 250g,14
46085,Donitas Espolvoreadas 6p 105g TAB BIM 46085,Donitas Espolvoreadas 6p 105g,25
46086,Donas Azucar ME 8p 210g TAB BIM 46086,Donas Azucar ME 8p 210g,25
46087,Figatza 345g TAB BIM 46087,Figatza 345g,28
46088,Tostada Plana 15p 175g TAB MR 46088,Tostada Plana 15p 175g,4
46090,Tostada Ondulada Reg 30p 360g TAB MR 46090,Tostada Ondulada Reg 30p 360g,4
46092,Roles Canela 6p 365g TAB BIM 46092,Roles Canela 6p 365g,2
46095,Panque Marmol 255g TAB BIM 46095,Panque Marmol 255g,13
46096,Pan Blanco Chico 360g TAB BIM 46096,Pan Blanco Chico 360g,16
46097,Pan Blanco 2pq 1360g TAB BIM 46097,Pan Blanco 2pq 1360g,16
46098,Super Pan Blanco 740g TAB BIM 46098,Super Pan Blanco 740g,16
46099,Pan Blanco 680g TAB BIM 46099,Pan Blanco 680g,16
46100,Tortillinas 10p 255g TAB TR 46100,Tortillinas 10p 255g,15
46101,Tortillinas Grande 10p 510g TAB TR 46101,Tortillinas Grande 10p 510g,15
46102,Tortillinas 20p 510g TAB TR 46102,Tortillinas 20p 510g,15
46103,Tortillinas Gde 3P 10p 1530g Club TAB TR 46103,Tortillinas Gde 3P 10p 1530g,15
46104,Tortilla Hna RW 22p 840g TAB DH 46104,Tortilla Hna RW 22p 840g,8
46106,Pan Integral Gde 2pq 1360g TAB BIM 46106,Pan Integral Gde 2pq 1360g,1
46107,Pan Integral 480g TAB BIM 46107,Pan Integral 480g,1
46108,Pan Integral 680g TAB BIM 46108,Pan Integral 680g,1
46109,Pan Integral 675g TAB BIM 46109,Pan Integral 675g,1
46110,Tostada Plana de Maiz 20p 180g TAB DH 46110,Tostada Plana de Maiz 20p 180g,4
46111,Medias Noches 8p 340g TAB BIM 46111,Medias Noches 8p 340g,20
46112,Medias Noches 16p 680g TAB BIM 46112,Medias Noches 16p 680g,20
46113,Tortillinas 50p 1 31Kg TAB TR 46113,Tortillinas 50p 1 31Kg,15
46114,Bimbollos 8p 450g TAB BIM 46114,Bimbollos 8p 450g,9
46115,Bimbollos 12p 675g TAB BIM 46115,Bimbollos 12p 675g,27
46116,Bimbollos Extra 6p 480g TAB BIM 46116,Bimbollos Extra 6p 480g,9
46117,Tostado 210g TAB BIM 46117,Tostado 210g,4
46118,Pan Molido 240g 14pct mas TAB BIM 46118,Pan Molido 240g 14pct,1
46119,Molido 5Kg TAB BIM 46119,Molido 5Kg,9
46120,Tostado 2pq 420g TAB BIM 46120,Tostado 2pq 420g,4
46122,Roles Glass 2p 135g TAB BIM 46122,Roles Glass 2p 135g,2
46124,Panque Pasas 255g TAB BIM 46124,Panque Pasas 255g,13
46125,Panque Nuez 255g TAB BIM 46125,Panque Nuez 255g,14
46126,Tostado Doble Fibra 250g TAB BIM 46126,Tostado Doble Fibra 250g,4
46127,Panquecito Gota Choc 2p 140g TAB BIM 46127,Panquecito Gota Choc 2p 140g,2
46128,Mantecadas Vainilla 4p 125g TAB BIM 46128,Mantecadas Vainilla 4p 125g,14
46130,Donas Azucar 4p 105g TAB BIM 46130,Donas Azucar 4p 105g,25
46131,Nito Edicion Especial 62g TAB BIM 46131,Nito Edicion Especial 62g,19
46132,Nito 1p 62g TAB BIM 46132,Nito 1p 62g,19
46133,Rebanada 2p 55g TAB BIM 46133,Rebanada 2p 55g,14
46136,Bimbollos con Ajn 18p 1440g TAB BIM 46136,Bimbollos con Ajn 18p 1440g,9
46137,Bran Frut Pina 40g TAB BIM 46137,Bran Frut Pina 40g,3
46138,Bran Frut Fresa 40g TAB BIM 46138,Bran Frut Fresa 40g,3
46139,Roles Glass 6p 410g TAB BIM 46139,Roles Glass 6p 410g,2
46143,Pan Blanco 460g TAB BIM 46143,Pan Blanco 460g,16
46148,Principe 6p 64g TAB MLA 46148,Principe 6p 64g,12
46149,Pan Blanco 640g TAB BIM 46149,Pan Blanco 640g,16
46162,Principe 8p 85g SP TAB MLA 46162,Principe 8p 85g,12
46166,Pan Multigrano 540g TAB BIM 46166,Pan Multigrano 540g,1
46169,Conchas Vainilla 2p 120g TAB BIM 46169,Conchas Vainilla 2p 120g,18
46170,Barritas Pina 67g Prom TAB MLA 46170,Barritas Pina 67g,24
46171,Barritas Fresa 67g Prom TAB MLA 46171,Barritas Fresa 67g,10
46172,Pastisetas 20p 150g TAB SUA 46172,Pastisetas 20p 150g,23
46173,Pastiseta 40p 300g TAB SUA 46173,Pastiseta 40p 300g,23
46174,Pastisetas 75g TAB SUA 46174,Pastisetas 75g,24
46178,Animalitos Karamelo 200g TAB LAR 46178,Animalitos Karamelo 200g,22
46183,Pan Integral 370g TAB BIM 46183,Pan Integral 370g,1
46187,Palitrigos 100g TAB BIM 46187,Palitrigos 100g,30
46189,Sponch 8p 120g TAB MLA 46189,Sponch 8p 120g,18
46190,Barra Multigrano Linaza 32g TAB BIM 46190,Barra Multigrano Linaza 32g,1
46194,Bran Frut Fresa 6p 240g TAB BIM 46194,Bran Frut Fresa 6p 240g,3
46195,Bran Frut Pina 6p 240g TAB BIM 46195,Bran Frut Pina 6p 240g,3
46197,Triki Trakes 8p 69g TAB MLA 46197,Triki Trakes 8p 69g,7
46200,Div Tira Mini Doradita 4p 45g Tir MTA TR 46200,Div Tira Mini Doradita 4p 45g,23
46203,Mantecadas 2p SP TAB TR 46203,Mantecadas 2p,14
46204,Conchas 2p 120g TAB TR 46204,Conchas 2p 120g,18
46205,Cuernitos 100g TAB TR 46205,Cuernitos 100g,30
46206,Doraditas 110g TAB TR 46206,Doraditas 110g,23
46209,Wonder 100pct Ajonjoli 680g SP TAB WON 46209,Wonder 100pct Ajonjoli 680g,1
46214,Bollos BK 5in 6p 489g TAB SL 46214,Bollos BK 5in 6p 489g,17
46215,Bollos BK 4in 6p 345g TAB SL 46215,Bollos BK 4in 6p 345g,17
46216,Medias Noches BK 6p 470g TAB SL 46216,Medias Noches BK 6p 470g,20
46223,Pan Multigrano Twin 1080g TAB BIM 46223,Pan Multigrano Twin 1080g,1
46224,Super Hot Dogs 12p 650g TAB WON 46224,Super Hot Dogs 12p 650g,27
46225,Empanizador Crujiente 175g TAB BIM 46225,Empanizador Crujiente 175g,13
46226,Bimbolunch 6p 354g ME TAB BIM 46226,Bimbolunch 6p 354g,13
46227,Panera Polvoron 14p 65g TAB TR 46227,Panera Polvoron 14p 65g,5
46228,Gansito 1p 50g CCharola TAB MLA 46228,Gansito 1p 50g,19
46229,Triki Trakes Chocolate 69g TAB MLA 46229,Triki Trakes Chocolate 69g,7
46230,Barra Multigrano Linaza 6p 192g TAB BIM 46230,Barra Multigrano Linaza 6p 192g,1
46231,Submarinos Vainilla 3p 105g SP TAB MLA 46231,Submarinos Vainilla 3p 105g,11
46232,Submarinos Fresa 3p 105g SP TAB MLA 46232,Submarinos Fresa 3p 105g,10
46233,Choco Roles 2p 80g TAB MLA 46233,Choco Roles 2p 80g,2
46234,Rollo Fresa 2p 75G TAB MLA 46234,Rollo Fresa 2p 75G,10
46237,Napolitano 1p 70g TAB MLA 46237,Napolitano 1p 70g,24
46238,Rocko Tira 10p 44g TAB MLA 46238,Rocko Tira 10p 44g,15
46239,Pinguinos 2p 80g TAB MLA 46239,Pinguinos 2p 80g,2
46240,Choco Roles 2p 80g TAB MLA 46240,Choco Roles 2p 80g,2
46241,Canelitas 6p 60g TAB MLA 46241,Canelitas 6p 60g,26
46246,Triki Trakes 6p 50g TAB MLA 46246,Triki Trakes 6p 50g,7
46250,Polvorones 4p 75g TAB MLA 46250,Polvorones 4p 75g,5
46253,Gansito ME 5p 250g TAB MLA 46253,Gansito ME 5p 250g,19
46254,Pinguinos 6p 240g ME TAB MLA 46254,Pinguinos 6p 240g,18
46255,Choco Roles 7p 234 5g ME TAB MLA 46255,Choco Roles 7p 234 5g,2
46256,Submarinos Chocolate 3p 105g SP TAB MLA 46256,Submarinos Chocolate 3p 105g,13
46263,Totopos 280g TAB DH 46263,Totopos 280g,5
46275,Medias Noches Conveniencia 290g TAB BIM 46275,Medias Noches Conveniencia 290g,20
46284,Mantecadas Nuez 123g TAB BIM 46284,Mantecadas Nuez 123g,14
46288,Pan Molido 210g TAB BIM 46288,Pan Molido 210g,1
46290,Pan Multigrano Linaza Twin 1080g TAB BIM 46290,Pan Multigrano Linaza Twin 1080g,1
46293,Bimbunuelos 4p 66g TAB BIM 46293,Bimbunuelos 4p 66g,18
46298,Barra Multigrano Nuez 34g TAB BIM 46298,Barra Multigrano Nuez 34g,1
46299,Barra Multigrano Nuez 204g 6p TAB BIM 46299,Barra Multigrano Nuez 204g 6p,1
46301,Pan Silueta con Fibra 454g TAB BIM 46301,Pan Silueta con Fibra 454g,1
46304,Galletas Integrales Avena 2p 54g TAB TR 46304,Galletas Integrales Avena 2p 54g,30
46313,Polvoron Individual 65g TR 46313,Polvoron Individual 65g,5
46440,Sandwich clasico Jamon Queso 87g LON 46440,Sandwich clasico Jamon Queso 87g,24
46447,Fresca Lata 355ml CC 46447,Fresca Lata 355ml,22
46706,Sprite Lata 355ml CC 46706,Sprite Lata 355ml,22
46711,Coca Cola Zero Lata 355 ml CC 46711,Coca Cola Zero Lata 355,22
46716,Bombonete 55g Cj MTB MLA 46716,Bombonete 55g,14
46772,Pan Molido 210g BIM 46772,Pan Molido 210g,1
46876,Pan Molido 210g MTA BIM 46876,Pan Molido 210g,1
46962,Bran Frut Fsa 0pct 6p 198g MTB BIM 46962,Bran Frut Fsa 0pct 6p 198g,3
47066,Pan Whole Grain and Oat 680g ORO 47066,Pan Whole Grain and Oat 680g,1
47068,Pan Whole Grain and Oat 680g MTA ORO 47068,Pan Whole Grain and Oat 680g,1
47075,Bombonete 55g Cj TAB MLA 47075,Bombonete 55g,14
47080,Mini Rocko 13g TAB MLA 47080,Mini Rocko 13g,23
47123,Barrita Fresa Cong 75g CJ DH 47123,Barrita Fresa Cong 75g,10
47124,Semitas Rediseno 2p 120g TR 47124,Semitas Rediseno 2p 120g,18
47125,Panque Nata 210g TR 47125,Panque Nata 210g,25
47126,Sandwichon 115g LON 47126,Sandwichon 115g,23
47332,Bimbollos Parrilleros 780g 8p MTA BIM 47332,Bimbollos Parrilleros 780g 8p,9
47336,Medias Noches FS 8p 340g BIM 47336,Medias Noches FS 8p 340g,20
47611,Bimbollos FS 8p 450g BIM 47611,Bimbollos FS 8p 450g,9
47612,Bimbollos Extra FS 6p 480g BIM 47612,Bimbollos Extra FS 6p 480g,9
47625,Tostada Ondulada Tubo 30p CU MR 47625,Tostada Ondulada Tubo 30p,4
47661,Tortillinas 20p 550g Ver Perf Prom TR 47661,Tortillinas 20p 550g,15
47662,Tortillinas 20p 550g Prom MTA TR 47662,Tortillinas 20p 550g,15
47676,Pinguinos Navidenos 12p 40g Prom MLA 47676,Pinguinos Navidenos 12p 40g,27
47683,Pinguinos Halloween 12p 40g Cj MTA MLA 47683,Pinguinos Halloween 12p 40g,27
47840,Tortilla Hna RB 10p 260g DH 47840,Tortilla Hna RB 10p 260g,8
47882,Star Gum Menta Intensa 8g SKD 47882,Star Gum Menta Intensa 8g,26
47886,Pinguinos 3p 120g Prom MTA MLA 47886,Pinguinos 3p 120g,18
47887,Pinguinos 3p 120g Prom MLA 47887,Pinguinos 3p 120g,18
47910,BranFrut Fresa 18p BIM 47910,BranFrut Fresa 18p,10
47940,Leche Nito Chocolate 27p 236ml BIM 47940,Leche Nito Chocolate 27p 236ml,13
47942,Bollos Carls Jr sn Ajonj 12p 675g MTA SL 47942,Bollos Carls Jr sn Ajonj 12p 675g,27
47943,Bollos Wendys 4in Reg 12p 626g MTA BIM 47943,Bollos Wendys 4in Reg 12p 626g,27
47944,Medias Noches 16p 1775g BK MTB SL 47944,Medias Noches 16p 1775g,20
47948,Medias Noches 12p 510g MTA BIM 47948,Medias Noches 12p 510g,20
47949,Gansito Chocolate 52g MLA 47949,Gansito Chocolate 52g,13
47950,Pinguinos 3p 120g Prom TAB MLA 47950,Pinguinos 3p 120g,18
47955,Aparas Panettone 80g AM 47955,Aparas Panettone 80g,2
47957,Tortilla Hna 750g 18p RW Sonora MTA DH 47957,Tortilla Hna 750g 18p,8
47958,Tortilla Hna 22p 840g RW MTA DH 47958,Tortilla Hna 22p 840g,8
47980,Bollos sin Ajonjoli 12p 425g MTA BIM 47980,Bollos sin Ajonjoli 12p 425g,27
48000,Surtido Fino 750g GBI 48000,Surtido Fino 750g,28
48001,Surtido Rico 770g GBI 48001,Surtido Rico 770g,28
48002,Surtido Fino 375g Sp GBI 48002,Surtido Fino 375g,28
48003,Surtido 200g GBI 48003,Surtido 200g,28
48019,Orejitas Panera 500g GBI 48019,Orejitas Panera 500g,28
48021,Lata Butter Danesas 400g GBI 48021,Lata Butter Danesas 400g,22
48022,Classicas 400g CU GBI 48022,Classicas 400g,14
48023,Classicas Chocol 400g GBI 48023,Classicas Chocol 400g,14
48029,Besos de Nuez 71g GBI 48029,Besos de Nuez 71g,14
48033,Galleta Granel Classics Chocolate GBI 48033,Galleta,30
48034,Granel Classica Choco Bicolor 1500g GBI 48034,Granel Classica Choco Bicolor 1500g,2
48039,Lata Ola 1 Hello Kitty 6p 400g GBI 48039,Lata Ola 1 Hello Kitty 6p 400g,22
48040,Surtido 4P 375g GBI 48040,Surtido 4P 375g,28
48042,Multipack 12P 71g GBI 48042,Multipack 12P 71g,27
48043,Costalito 1200g GBI 48043,Costalito 1200g,28
48044,Lata Butter 12p 150g GBI 48044,Lata Butter 12p 150g,27
48059,Paletina NEC 48059,Paletina,29
48076,Totopo Chilaquiles 180g MR 48076,Totopo Chilaquiles 180g,5
48077,Totopo Chilaquiles 280g MR 48077,Totopo Chilaquiles 280g,5
48078,Totopo Chilaquiles 500g TN MR 48078,Totopo Chilaquiles 500g,5
48091,Tortilla Consumos 550g MTA TR 48091,Tortilla Consumos 550g,8
48106,Minibigotes 65g Prom TR 48106,Minibigotes 65g,5
48117,Tuinky Chocolate 3p 114g MTB WON 48117,Tuinky Chocolate 3p 114g,13
48118,Tuinky Vainilla 3p 114g MTB WON 48118,Tuinky Vainilla 3p 114g,11
48119,Tuinky Fresas Crema 3p 114g MTB WON 48119,Tuinky Fresas Crema 3p 114g,10
48120,Pan Multicereal 475g MTA WON 48120,Pan Multicereal 475g,1
48121,Tortillas Harina 260g 10p MTA WON 48121,Tortillas Harina 260g 10p,8
48125,Medias Noches 32p 1160g MTA BIM 48125,Medias Noches 32p 1160g,20
48126,Bimbollos 24p 1350g MTA BIM 48126,Bimbollos 24p 1350g,9
48127,Biscotel Receta Original 410g MTA SUA 48127,Biscotel Receta Original 410g,2
48132,Mini Bigotes Chocolate 5p 65g SP MTA TR 48132,Mini Bigotes Chocolate 5p 65g,13
48134,Medias Noches FS 8p 340g MTA BIM 48134,Medias Noches FS 8p 340g,20
48135,Bimbollos FS 8p 450g MTA BIM 48135,Bimbollos FS 8p 450g,9
48136,Bimbollos Extra FS 6p 480g MTA BIM 48136,Bimbollos Extra FS 6p 480g,9
48137,Medias Noches FS 16p 680g MTA BIM 48137,Medias Noches FS 16p 680g,20
48138,Bimbollos FS 12p 675g MTA BIM 48138,Bimbollos FS 12p 675g,27
48216,Tostada Ondulada Reg 30p 360g CU MR 48216,Tostada Ondulada Reg 30p 360g,4
48217,Totopos 200g MTA MR 48217,Totopos 200g,5
48218,Medias Noches Jumbo 500g MTA BIM 48218,Medias Noches Jumbo 500g,20
48227,12Granos Multigra TwinPack 1360g TAB ORO 48227,12Granos Multigra TwinPack 1360g,6
48228,7 Granos 680g TAB ORO 48228,7 Granos 680g,1
48232,Bran Frut Fsa 0pct 6p 198g TAB BIM 48232,Bran Frut Fsa 0pct 6p 198g,3
48246,Pan 12 Granos 680g TAB ORO 48246,Pan 12 Granos 680g,1
48248,Pan Multigrano 680g TAB ORO 48248,Pan Multigrano 680g,1
48250,Pan Whole grain and flax 680g TAB ORO 48250,Pan Whole grain and flax 680g,1
48266,SuperBollos 8p 615g WON 48266,SuperBollos 8p 615g,6
48274,Totopo 1Kg MTB DH 48274,Totopo 1Kg,5
48288,Classicas 2p 800g CU GBI 48288,Classicas 2p 800g,28
48297,Tartaletas Pina Granel Cons 2280g GBI 48297,Tartaletas Pina Granel Cons 2280g,24
48298,Granel Oreja 2000g GBI 48298,Granel Oreja 2000g,24
48301,Granel Beso de Nuez 3000g GBI 48301,Granel Beso de Nuez 3000g,14
48303,Chocochips 100 cal 8P 22g GBI 48303,Chocochips 100 cal 8P 22g,24
48311,Lata GV 454g MP 48311,Lata GV 454g,22
48312,Surtido GV 375g MP 48312,Surtido GV 375g,28
48314,Tartaletas GV 375g MP 48314,Tartaletas GV 375g,28
48345,Pan Mantequilla ButterMilk 680g MTA ORO 48345,Pan Mantequilla ButterMilk 680g,1
48346,Healthy Multi Grain 680g MTA ORO 48346,Healthy Multi Grain 680g,1
48373,Totopo Chilaquiles 280g MTA MR 48373,Totopo Chilaquiles 280g,5
48374,Totopo Chilaquiles 500g MTA MR 48374,Totopo Chilaquiles 500g,5
48417,Bran Frut Fresa 48g BIM 48417,Bran Frut Fresa 48g,3
48419,Bran Frut Manzana Canela 48g BIM 48419,Bran Frut Manzana Canela 48g,3
48421,Bran Frut Pina 48g BIM 48421,Bran Frut Pina 48g,3
48440,Principe Chocolate 9p 42 5g MLA 48440,Principe Chocolate 9p 42 5g,12
48551,Tortilla 558g 20p MTB DH 48551,Tortilla 558g 20p,8
48557,Bimbollos Parrilleros 12p 1170g MTA BIM 48557,Bimbollos Parrilleros 12p 1170g,27
48567,Tortillina Light 12p 294g MTB TR 48567,Tortillina Light 12p 294g,27
48577,Bran Frut Pina 48g MTB BIM 48577,Bran Frut Pina 48g,3
48578,Bran Frut Fresa 48g MTB BIM 48578,Bran Frut Fresa 48g,3
48579,Bran Frut Manzana Canela 48g MTB BIM 48579,Bran Frut Manzana Canela 48g,3
48582,Tostada Plana 15p 175g Prom MTB MR 48582,Tostada Plana 15p 175g,4
48597,Mantecadas Nuez 6p 184g Det Prom BIM 48597,Mantecadas Nuez 6p 184g,14
48598,Mantecadas Nuez 6p 184g Det Prom MTA BIM 48598,Mantecadas Nuez 6p 184g,14
48667,Bombonete Temporalidad 55g MTB MLA 48667,Bombonete Temporalidad 55g,14
48689,Tortillina Taquera de 30p 390g MTA TR 48689,Tortillina Taquera de 30p 390g,15
48694,Empanizador Hojuela 185g BIM 48694,Empanizador Hojuela 185g,12
48695,Empanizador Hojuela 185g MTA BIM 48695,Empanizador Hojuela 185g,12
48709,Pan Integral 560g MTA SUN 48709,Pan Integral 560g,1
48742,Totopos Fiesta 280g DH 48742,Totopos Fiesta 280g,5
48763,Chocochips 100 cal 8P 22g GBI 48763,Chocochips 100 cal 8P 22g,24
48804,Bran Frut Pina 48g TAB BIM 48804,Bran Frut Pina 48g,3
48805,Bran Frut Fresa 48g TAB BIM 48805,Bran Frut Fresa 48g,3
48806,Bran Frut Manzana Canela 48g TAB BIM 48806,Bran Frut Manzana Canela 48g,3
48861,SuperBollos 8p 615g MTA WON 48861,SuperBollos 8p 615g,6
48874,Totopos 280g Prom DH 48874,Totopos 280g,5
48876,Totopo Chilaquiles 280g Prom MTA MR 48876,Totopo Chilaquiles 280g,5
48891,Duo Gansito mas Gansito SP 100g MLA 48891,Duo Gansito mas Gansito SP 100g,19
48893,Duo Gansito mas Gansito SP 100g MTA MLA 48893,Duo Gansito mas Gansito SP 100g,19
48912,Tortillas Harina 520g 20p MTA WON 48912,Tortillas Harina 520g 20p,8
48925,Multiempaque MiniDoraditas 270G MTB TR 48925,Multiempaque MiniDoraditas 270G,4
48927,Duo Gansito mas Gansito SP 100g TAB MLA 48927,Duo Gansito mas Gansito SP 100g,19
48934,Empanizador Hojuelas 350g MTA BIM 48934,Empanizador Hojuelas 350g,12
48949,Oatnut 680g MTA ORO 48949,Oatnut 680g,1
48955,Surtido Rico 227g CU LAR 48955,Surtido Rico 227g,28
48960,Tostada Ondulada Tubo 20p 240g CU MR 48960,Tostada Ondulada Tubo 20p 240g,4
48961,Tostada Ondulada Tubo 30p CU MR 48961,Tostada Ondulada Tubo 30p,4
48965,Barra Multigrano Linaza 6p 192g CU BIM 48965,Barra Multigrano Linaza 6p 192g,1
48967,Gansito Chocolate 52g MTB MLA 48967,Gansito Chocolate 52g,13
48985,Chocochips 100 cal 22g GBI 48985,Chocochips 100 cal 22g,24
48996,Tortillinas 22p 570g MTA TR 48996,Tortillinas 22p 570g,15
49027,Tortillinas 12p 310g CU TR 49027,Tortillinas 12p 310g,27
49028,Tortillinas 12p 310g MTA TR 49028,Tortillinas 12p 310g,27
49183,Sandwich Clasico Jamon Queso 87g MTA LON 49183,Sandwich Clasico Jamon Queso 87g,24
49185,Totopo Chilaquiles 500g MR 49185,Totopo Chilaquiles 500g,5
49255,Qubo 40g MTB 49255,Qubo 40g,3
49442,Pan Blanco 454g SUN 49442,Pan Blanco 454g,16
49443,Pan Blanco 454g MTA SUN 49443,Pan Blanco 454g,16
49480,Bran Frut Mix 8p MTB BIM 49480,Bran Frut Mix 8p,3
49489,Tortillinas 10p 275g SZiploc TR 49489,Tortillinas 10p 275g,15
49492,Tortillinas 20p 550g Prom TR 49492,Tortillinas 20p 550g,15
49495,Tortillinas 22p 570g NTE MTA TR 49495,Tortillinas 22p 570g,15
49497,Gansito Chocolate 52g CC MLA 49497,Gansito Chocolate 52g,13
49498,Gansito Chocolate 52g CC MTA MLA 49498,Gansito Chocolate 52g,13
49519,Tortillina Hna RW HermSP 20p 610g DH 49519,Tortillina Hna RW HermSP 20p 610g,15
49552,Orejitas 5g GBI 49552,Orejitas 5g,28
49614,Raztachoc Vainilla 6p 40g Tira BIM 49614,Raztachoc Vainilla 6p 40g,11
49620,Gansito Chocolate ME 5p 260g MTA MLA 49620,Gansito Chocolate ME 5p 260g,13
49643,Rocko 44g MLA 49643,Rocko 44g,23
49653,Rocko 44g MTA MLA 49653,Rocko 44g,23
49724,Star Gum Fresa 8g SKD 49724,Star Gum Fresa 8g,10
49734,Agua Ciel Natural 355ml CC 49734,Agua Ciel Natural 355ml,17
49735,Agua Ciel Jamaica 600ml CC 49735,Agua Ciel Jamaica 600ml,17
49736,Agua Ciel Limon 600ml CC 49736,Agua Ciel Limon 600ml,17
49737,Powerade Limon 600ml CC 49737,Powerade Limon 600ml,17
49738,Powerade Mora 600ml CC 49738,Powerade Mora 600ml,17
49739,Powerade Naranja 600ml CC 49739,Powerade Naranja 600ml,17
49740,Powerade Uva 600ml CC 49740,Powerade Uva 600ml,17
49754,Totopos Redondos 250g DH 49754,Totopos Redondos 250g,5
49765,Fanta Lata 355ml CC 49765,Fanta Lata 355ml,22
49766,Sprite Zero Lata 355ml CC 49766,Sprite Zero Lata 355ml,22
49769,Sidral Mundet Lata 355ml CC 49769,Sidral Mundet Lata 355ml,22
49773,Bombonete San Valentin 3p 55g MLA 49773,Bombonete San Valentin 3p 55g,14
49779,Tortillinas 22p 570g NW MTA TR 49779,Tortillinas 22p 570g,15
49781,Tortillinas 12p 310g Prom MTA TR 49781,Tortillinas 12p 310g,27
49782,Tortillinas 12p 310g NW MTA TR 49782,Tortillinas 12p 310g,27
49810,Totopo Chilaquiles 500g TAB MR 49810,Totopo Chilaquiles 500g,5
49835,Bimkingo Clasico Prom 135g LON 49835,Bimkingo Clasico Prom 135g,5
49860,Gansito ME 5p 250g MTA MLA 49860,Gansito ME 5p 250g,19
49892,Wonder 100pct mediano 475g NM MTA WON 49892,Wonder 100pct mediano 475g,14
49920,Conchas 3p 180g Prom TAB TR 49920,Conchas 3p 180g,18
49928,Dona 1p 26g Tira BIM 49928,Dona 1p 26g,25
49944,Pan Blanco Bimbo Rendidor 567g TNB BIM 49944,Pan Blanco Bimbo Rendidor 567g,16
49972,Pan Blanco Bimbo Rendidor 567g MTA BIM 49972,Pan Blanco Bimbo Rendidor 567g,16
49973,Pan Blanco Bimbo Rendidor 567g BIM 49973,Pan Blanco Bimbo Rendidor 567g,16
49986,Tostado Blanco 180g WON 49986,Tostado Blanco 180g,4
49988,Tostado Blanco 180g MTA WON 49988,Tostado Blanco 180g,4
49989,Tostado Blanco 180g TAB WON 49989,Tostado Blanco 180g,4
49990,Tostado Integral 180g WON 49990,Tostado Integral 180g,4
49992,Tostado Integral 180g MTA WON 49992,Tostado Integral 180g,4
49993,Tostado Integral 180g TAB WON 49993,Tostado Integral 180g,4
49994,Tostado Int 0pct Grasa Azuc 200g WON 49994,Tostado Int 0pct Grasa Azuc 200g,4
49996,Tostado Int 0pct Grasa Azuc 200g MTA WON 49996,Tostado Int 0pct Grasa Azuc 200g,4
49997,Tostado Int 0pct Grasa Azuc 200g TAB WON 49997,Tostado Int 0pct Grasa Azuc 200g,4
